GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
reporting/ogham-core,fr.sii.ogham.core.builder,MessagingBuilder,70,353,8,24,13,71,11,31,5,21
reporting/ogham-core,fr.sii.ogham.core.builder,AbstractAutofillDefaultValueBuilder,7,20,0,0,2,5,1,2,1,2
reporting/ogham-core,fr.sii.ogham.core.builder,AbstractParent,0,9,0,0,0,4,0,2,0,2
reporting/ogham-core,fr.sii.ogham.core.builder,MessagingBuilder.ConfigurerWithPhase,0,15,0,0,0,6,0,3,0,3
reporting/ogham-core,fr.sii.ogham.core.exception.handler,ImageInliningException,8,5,0,0,4,2,2,1,2,1
reporting/ogham-core,fr.sii.ogham.core.exception.handler,ContentTranslatorException,4,9,0,0,2,4,1,2,1,2
reporting/ogham-core,fr.sii.ogham.core.exception.handler,NoContentException,6,10,0,0,2,4,2,1,2,1
reporting/ogham-core,fr.sii.ogham.core.exception.handler,CssInliningException,13,0,0,0,6,0,3,0,3,0
reporting/ogham-core,fr.sii.ogham.core.exception.handler,TemplateNotFoundException,8,5,0,0,4,2,2,1,2,1
reporting/ogham-core,fr.sii.ogham.core.exception.handler,TemplateParsingFailedException,8,5,0,0,4,2,2,1,2,1
reporting/ogham-core,fr.sii.ogham.core.resource,LookupResource,19,79,3,1,3,15,3,7,1,7
reporting/ogham-core,fr.sii.ogham.core.resource,SimpleResource,7,15,0,0,3,4,1,2,1,2
reporting/ogham-core,fr.sii.ogham.core.resource,ByteResource,3,63,0,0,1,10,1,6,1,6
reporting/ogham-core,fr.sii.ogham.core.resource,FileResource,7,63,0,0,2,11,1,7,1,7
reporting/ogham-core,fr.sii.ogham.core.charset,FixedCharsetDetector,45,13,0,0,5,6,5,3,5,3
reporting/ogham-core,fr.sii.ogham.core.charset,SimpleCharsetMatch,15,0,0,0,6,0,3,0,3,0
reporting/ogham-core,fr.sii.ogham.core.translator.content,DefaultContentTranslator,5,0,0,0,2,0,2,0,2,0
reporting/ogham-core,fr.sii.ogham.core.translator.content,EveryContentTranslator,0,71,0,2,0,19,0,8,0,7
reporting/ogham-core,fr.sii.ogham.core.translator.content,MultiContentTranslator,19,114,2,8,4,28,2,8,0,5
reporting/ogham-core,fr.sii.ogham.core.translator.content,TemplateContentTranslator,19,103,1,5,2,26,1,8,0,6
reporting/ogham-core,fr.sii.ogham.core.builder.resolution,FileResolutionBuilder,8,36,0,0,2,7,1,5,1,5
reporting/ogham-core,fr.sii.ogham.core.builder.resolution,ResourceResolutionBuilderHelper.PrefixComparator,2,54,1,7,1,12,1,4,0,1
reporting/ogham-core,fr.sii.ogham.core.builder.resolution,StandaloneResourceResolutionBuilder,11,23,0,0,3,6,2,4,2,4
reporting/ogham-core,fr.sii.ogham.core.builder.resolution,ResourceResolutionBuilderHelper.ResolverHelper,0,19,0,0,0,7,0,3,0,3
reporting/ogham-core,fr.sii.ogham.core.builder.resolution,StringResolutionBuilder,0,12,0,0,0,3,0,2,0,2
reporting/ogham-core,fr.sii.ogham.core.builder.resolution,ResourceResolutionBuilderHelper,8,161,3,11,2,33,4,10,1,6
reporting/ogham-core,fr.sii.ogham.core.builder.resolution,AbstractSingleResolutionBuilder,0,109,1,7,0,23,1,9,0,6
reporting/ogham-core,fr.sii.ogham.core.builder.resolution,ClassPathResolutionBuilder,8,36,0,0,2,7,1,5,1,5
reporting/ogham-core,fr.sii.ogham.core.util.converter,EmailAddressConverter,26,7,4,0,5,2,4,2,2,2
reporting/ogham-core,fr.sii.ogham.core.util.converter,SmsSenderConverter,26,7,4,0,5,2,4,2,2,2
reporting/ogham-core,fr.sii.ogham.email.exception.sendgrid,ContentHandlerException,0,9,0,0,0,4,0,2,0,2
reporting/ogham-core,fr.sii.ogham.sms.message.addressing.translator,CompositePhoneNumberTranslator,12,39,1,3,1,10,1,4,0,3
reporting/ogham-core,fr.sii.ogham.sms.message.addressing.translator,FixedPhoneNumberTranslator,0,19,0,0,0,5,0,2,0,2
reporting/ogham-core,fr.sii.ogham.sms.message.addressing.translator,ShortCodeNumberFormatHandler,0,19,0,6,0,3,0,5,0,2
reporting/ogham-core,fr.sii.ogham.sms.message.addressing.translator,AbstractFixedPhoneNumberHandler,0,15,0,0,0,4,0,2,0,2
reporting/ogham-core,fr.sii.ogham.sms.message.addressing.translator,DefaultHandler,0,7,0,0,0,3,0,2,0,2
reporting/ogham-core,fr.sii.ogham.sms.message.addressing.translator,AlphanumericCodeNumberFormatHandler,0,24,0,6,0,4,0,6,0,3
reporting/ogham-core,fr.sii.ogham.sms.message.addressing.translator,InternationalNumberFormatHandler,0,19,0,6,0,3,0,5,0,2
reporting/ogham-core,fr.sii.ogham.core.sender,AbstractSpecializedSender,0,7,0,0,0,3,0,2,0,2
reporting/ogham-core,fr.sii.ogham.core.sender,MultiImplementationSender,13,119,1,13,5,28,3,14,2,8
reporting/ogham-core,fr.sii.ogham.core.sender,FallbackSender,74,0,2,0,17,0,6,0,5,0
reporting/ogham-core,fr.sii.ogham.core.sender,MultiImplementationSender.Implementation,0,15,0,0,0,6,0,3,0,3
reporting/ogham-core,fr.sii.ogham.core.sender,ContentTranslatorSender,2,94,1,1,1,22,1,5,0,5
reporting/ogham-core,fr.sii.ogham.core.sender,FillerSender,2,67,1,1,1,15,1,5,0,5
reporting/ogham-core,fr.sii.ogham.sms.encoder,EncodedWithHeader,6,44,0,0,2,9,2,3,2,3
reporting/ogham-core,fr.sii.ogham.sms.encoder,EncodedMessage,11,18,0,0,3,7,2,3,2,3
reporting/ogham-core,fr.sii.ogham.html.inliner,ExternalCss,0,15,0,0,0,6,0,3,0,3
reporting/ogham-core,fr.sii.ogham.html.inliner,ImageInlinerConstants.InlineModes,0,48,0,0,0,8,0,3,0,3
reporting/ogham-core,fr.sii.ogham.html.inliner,ImageResource,3,33,0,0,1,11,1,5,1,5
reporting/ogham-core,fr.sii.ogham.html.inliner,ContentWithImages,4,34,0,0,2,12,1,6,1,6
reporting/ogham-core,fr.sii.ogham.html.inliner,EveryImageInliner,0,56,0,2,0,14,0,5,0,4
reporting/ogham-core,fr.sii.ogham.sms.splitter,EncodedSegment,0,13,0,0,0,5,0,3,0,3
reporting/ogham-core,fr.sii.ogham.sms.splitter,NoSplitMessageSplitter,23,23,1,1,5,5,2,2,1,2
reporting/ogham-core,fr.sii.ogham.sms.splitter,FirstSupportingMessageSplitter,8,34,2,4,2,9,2,4,0,3
reporting/ogham-core,fr.sii.ogham.sms.splitter,GsmMessageSplitter,84,272,6,16,11,54,7,14,1,9
reporting/ogham-core,fr.sii.ogham.sms.splitter,GsmBasicCharsetExtensionTableCounter,0,103,0,10,0,17,0,9,0,4
reporting/ogham-core,fr.sii.ogham.sms.splitter,RandomReferenceNumberGenerator,0,30,0,0,0,11,0,4,0,4
reporting/ogham-core,fr.sii.ogham.sms.splitter,StringSegment,53,0,0,0,18,0,6,0,6,0
reporting/ogham-core,fr.sii.ogham.email.message.content,ContentWithAttachments,47,37,5,3,12,8,9,5,5,5
reporting/ogham-core,fr.sii.ogham.core,CoreConstants,0,36,0,0,0,3,0,1,0,1
reporting/ogham-core,fr.sii.ogham.core.exception.mimetype,MimeTypeException,4,9,0,0,2,4,1,2,1,2
reporting/ogham-core,fr.sii.ogham.core.exception.mimetype,MimeTypeDetectionException,4,9,0,0,2,4,1,2,1,2
reporting/ogham-core,fr.sii.ogham.core.builder.configuration,AlwaysOverride,9,0,0,0,4,0,2,0,2,0
reporting/ogham-core,fr.sii.ogham.core.builder.configuration,CurrentValueNotSetOverride,0,13,0,2,0,4,0,3,0,2
reporting/ogham-core,fr.sii.ogham.core.builder.configuration,MayOverride,10,5,0,0,2,1,2,1,2,1
reporting/ogham-core,fr.sii.ogham.core.builder.configuration,NonNullOverride,14,0,2,0,4,0,3,0,2,0
reporting/ogham-core,fr.sii.ogham.core.builder.configuration,ConfigurationValueBuilderHelper,14,115,6,14,1,31,4,15,1,8
reporting/ogham-core,fr.sii.ogham.core.builder.configuration,ConfigurationValueBuilderDelegate,7,28,0,0,2,9,1,4,1,4
reporting/ogham-core,fr.sii.ogham.core.env,FirstExistingPropertiesResolver,105,83,15,13,20,20,12,11,4,5
reporting/ogham-core,fr.sii.ogham.core.env,JavaPropertiesResolver,58,36,6,0,12,9,6,5,3,5
reporting/ogham-core,fr.sii.ogham.core.exception.convert,ConversionException,4,9,0,0,2,4,1,2,1,2
reporting/ogham-core,fr.sii.ogham.core.resource.path,LookupAwareRelativePathResolver,2,238,3,33,1,43,3,24,0,9
reporting/ogham-core,fr.sii.ogham.core.resource.path,RelativePath,41,44,0,0,5,10,4,4,4,4
reporting/ogham-core,fr.sii.ogham.core.resource.path,ResolvedResourcePath,23,65,0,0,1,12,1,6,1,6
reporting/ogham-core,fr.sii.ogham.core.resource.path,LookupAwareRelativePathResolver.LookupMetadata,0,25,0,2,0,9,0,5,0,4
reporting/ogham-core,fr.sii.ogham.core.resource.path,ResolvedString,3,34,0,0,1,9,1,5,1,5
reporting/ogham-core,fr.sii.ogham.core.resource.path,UnresolvedPath,0,47,0,0,0,9,0,5,0,5
reporting/ogham-core,fr.sii.ogham.core.condition.fluent,MessageConditions,3,36,0,0,1,11,1,11,1,11
reporting/ogham-core,fr.sii.ogham.core.condition.fluent,FluentCondition,4,43,0,0,1,12,1,4,1,4
reporting/ogham-core,fr.sii.ogham.core.condition.fluent,Conditions,0,98,0,0,0,12,0,12,0,12
reporting/ogham-core,fr.sii.ogham.core.mimetype.replace,FirstMatchingMimetypeReplacer,0,30,0,4,0,9,0,4,0,2
reporting/ogham-core,fr.sii.ogham.core.mimetype.replace,PatternMimetypeReplacer,7,30,0,2,2,10,1,4,1,3
reporting/ogham-core,fr.sii.ogham.core.mimetype.replace,ContainsMimetypeReplacer,6,38,0,8,2,10,1,6,1,2
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,MapAttachmentResourceHandler,17,34,1,1,1,11,1,4,0,4
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,MultiContentHandler,8,45,0,2,2,13,0,3,0,2
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,UpdatableUsernamePasswordAuthenticator,32,0,0,0,8,0,2,0,2,0
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,PriorizedContentHandler,28,84,2,4,4,20,3,9,1,8
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,StreamResourceHandler,58,42,1,1,7,13,1,2,0,2
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,PropertiesUsernamePasswordAuthenticator,9,0,0,0,2,0,1,0,1,0
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,UsernamePasswordAuthenticator,0,17,0,0,0,5,0,2,0,2
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,StringContentHandler,18,54,1,1,4,12,1,2,0,2
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,ContentWithAttachmentsHandler,0,42,0,2,0,11,0,4,0,3
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,FileResourceHandler,70,34,0,0,8,8,0,2,0,2
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl,JavaMailSender,81,263,3,17,14,63,6,19,3,11
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl,PropertiesBridge,65,28,0,0,16,7,16,5,16,5
reporting/ogham-email-javamail,fr.sii.ogham.email.builder.javamail,JavaMailBuilder,43,274,4,14,14,59,9,27,5,22
reporting/ogham-email-javamail,fr.sii.ogham.email.builder.javamail,OverrideJavaMailResolver,50,136,6,26,12,33,6,23,3,10
reporting/ogham-email-javamail,fr.sii.ogham.email.builder.javamail,UsernamePasswordAuthenticatorBuilder,40,73,6,4,10,15,8,5,4,4
reporting/ogham-email-javamail,fr.sii.ogham.email.builder.javamail,DefaultJavaMailConfigurer,0,133,1,5,0,24,1,6,0,4
reporting/ogham-email-sendgrid-common,fr.sii.ogham.email.sendgrid.sender.exception,SendGridException,4,9,0,0,2,4,1,2,1,2
reporting/ogham-email-sendgrid-common,fr.sii.ogham.email.sendgrid.sender.exception,AttachmentReadException,25,0,0,0,10,0,4,0,4,0
reporting/ogham-email-sendgrid-common,fr.sii.ogham.email.sendgrid.builder,AbstractSendGridBuilder,38,117,3,5,9,27,6,11,3,10
reporting/ogham-email-sendgrid-v2,fr.sii.ogham.email.sendgrid.v2.sender.impl.sendgrid.client,DelegateSendGridClient,0,92,0,6,0,18,0,6,0,3
reporting/ogham-email-sendgrid-v2,fr.sii.ogham.email.sendgrid.v2.builder.sendgrid,DefaultSendGridV2Configurer,0,75,1,5,0,15,1,6,0,4
reporting/ogham-email-sendgrid-v2,fr.sii.ogham.email.sendgrid.v2.builder.sendgrid,SendGridV2Builder,10,186,2,14,3,44,3,19,1,13
reporting/ogham-email-sendgrid-v2,fr.sii.ogham.email.sendgrid.v2.sender.impl.sendgrid.handler,MultiContentHandler,0,64,0,10,0,15,0,7,0,2
reporting/ogham-email-sendgrid-v2,fr.sii.ogham.email.sendgrid.v2.sender.impl.sendgrid.handler,PriorizedContentHandler,9,140,0,14,2,34,1,16,1,9
reporting/ogham-email-sendgrid-v2,fr.sii.ogham.email.sendgrid.v2.sender.impl.sendgrid.handler,StringContentHandler,0,117,1,13,0,28,1,10,0,4
reporting/ogham-email-sendgrid-v2,fr.sii.ogham.email.sendgrid.v2.sender.impl,SendGridV2Sender,115,219,12,20,20,56,14,11,2,7
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.sender.impl,SendGridV4Sender,144,243,14,18,24,64,15,13,1,10
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.builder.sendgrid,SendGridV4Builder,39,230,5,21,10,57,8,25,3,17
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.builder.sendgrid,DefaultSendGridV4Configurer,0,65,1,5,0,14,1,6,0,4
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.sender.impl.sendgrid.handler,StringContentHandler,0,90,0,8,0,25,0,8,0,4
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.sender.impl.sendgrid.handler,MultiContentHandler,0,64,0,10,0,15,0,7,0,2
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.sender.impl.sendgrid.handler,PriorizedContentHandler,9,140,0,14,2,34,1,16,1,9
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.sender.impl.sendgrid.client,CustomizableUrlClient,19,34,0,0,8,9,2,2,2,2
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.sender.impl.sendgrid.client,DelegateSendGridClient,9,172,3,17,2,40,3,16,0,9
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.exception,UnknownCharsetException,4,0,0,0,2,0,1,0,1,0
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.exception,DataCodingException,25,0,0,0,10,0,4,0,4,0
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.exception,MessagePreparationException,16,0,0,0,6,0,3,0,3,0
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.exception,GuessEncodingException,10,0,0,0,4,0,2,0,2,0
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper,CloudhopperOptions,16,27,0,0,8,10,4,5,4,5
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.encoder,GuessEncodingEncoder,34,38,6,4,10,10,5,5,1,4
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.encoder,CloudhopperCharsetSupportingEncoder,2,53,1,5,1,8,1,7,0,5
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.encoder,MapCloudhopperCharsetEncoder,0,146,0,8,0,28,0,11,0,7
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.encoder,NamedCharset,0,22,0,0,0,7,0,4,0,4
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.splitter,SupportedEncoderConditionalSplitter,2,23,1,1,1,7,1,3,0,3
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.smsglobal,SmsGlobalDataCodingProvider,14,0,2,0,4,0,3,0,2,0
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.smsglobal,SmsglobalServiceProviderConfigurer,67,38,1,1,20,7,1,4,0,4
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl,CloudhopperSMPPSender,57,162,3,11,15,43,6,14,3,10
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.preparator,ShortMessagePreparator,13,12,0,0,4,5,1,2,1,2
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.preparator,BaseMessagePreparator,27,195,2,10,7,44,3,13,1,9
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.preparator,CharsetMapToGeneralGroupDataCodingProvider,78,0,0,0,18,0,5,0,5,0
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.preparator,FixedByteValueDataCodingProvider,10,0,0,0,4,0,2,0,2,0
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.preparator,CharsetMapToCharacterEncodingGroupDataCodingProvider,0,62,0,0,0,13,0,3,0,3
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.preparator,TlvMessagePayloadMessagePreparator,5,16,0,0,2,4,1,2,1,2
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper.preparator,FirstSupportingDataCodingProvider,7,39,2,2,2,11,2,4,0,4
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,StandardEncodingHelper,0,12,0,0,0,4,0,2,0,2
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,ReadableEncoderBuilder,30,43,5,5,5,13,5,7,0,7
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,UserDataBuilder.UserDataPropValues,0,15,0,0,0,6,0,3,0,3
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,DataCodingSchemeBuilder,33,83,4,4,10,20,7,5,3,5
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,CloudhopperSessionOptions,4,83,0,0,2,35,1,24,1,24
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,CloudhopperBuilder,120,606,21,37,36,123,26,56,11,42
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,MessageSplitterBuilder,31,163,7,7,9,32,8,10,2,9
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,DefaultCloudhopperConfigurer,5,497,1,1,2,53,1,4,0,4
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,LoggingBuilder,12,0,0,0,5,0,3,0,3,0
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,EncoderBuilder,57,175,7,5,12,40,9,17,5,15
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,SslBuilder,49,0,2,0,12,0,6,0,5,0
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,InterfaceVersion,55,123,9,9,9,19,7,8,1,5
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,SessionBuilder,63,226,1,3,21,44,12,15,11,14
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,ReferenceNumberGeneratorBuilder,24,15,4,0,7,5,4,3,2,3
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,UserDataBuilder,0,68,0,0,0,15,0,6,0,6
reporting/ogham-sms-ovh,fr.sii.ogham.sms.util.http,Response,0,21,0,0,0,8,0,4,0,4
reporting/ogham-sms-ovh,fr.sii.ogham.sms.util.http,HttpStatus,61,654,16,6,6,61,14,7,5,5
reporting/ogham-sms-ovh,fr.sii.ogham.sms.util.http,Parameter,2,23,1,1,0,8,1,4,0,4
reporting/ogham-sms-ovh,fr.sii.ogham.sms.sender.impl.ovh,DefaultSmsCodingDetector,0,625,0,16,0,17,0,14,0,6
reporting/ogham-sms-ovh,fr.sii.ogham.sms.sender.impl.ovh,OvhAuthParams,0,21,0,0,0,8,0,4,0,4
reporting/ogham-sms-ovh,fr.sii.ogham.sms.sender.impl.ovh,OvhOptions,23,24,3,1,8,8,6,4,4,4
reporting/ogham-sms-ovh,fr.sii.ogham.sms.sender.impl.ovh,SmsCoding,46,40,6,0,7,8,5,3,2,3
reporting/ogham-sms-ovh,fr.sii.ogham.sms.util,HttpUtils,26,186,3,13,4,34,4,11,1,6
reporting/ogham-sms-ovh,fr.sii.ogham.sms.sender.impl,OvhSmsSender,36,269,2,12,9,48,4,15,2,10
reporting/ogham-sms-ovh,fr.sii.ogham.sms.builder.ovh,OvhOptionsBuilder,12,88,0,0,4,19,2,9,2,9
reporting/ogham-sms-ovh,fr.sii.ogham.sms.builder.ovh,DefaultOvhSmsConfigurer,1,108,0,0,1,18,0,4,0,4
reporting/ogham-sms-ovh,fr.sii.ogham.sms.builder.ovh,OvhSmsBuilder,26,194,4,8,5,42,4,21,1,18
reporting/ogham-sms-smsglobal,fr.sii.ogham.sms.sender.impl,SmsglobalRestSender,10,0,0,0,4,0,4,0,4,0
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template.freemarker,SpringBeansTemplateHashModelEx.new TemplateHashModelEx2.KeyValuePairIterator() {...},40,0,4,0,8,0,5,0,3,0
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template.freemarker,SpringBeansTemplateHashModelEx.new Iterator() {...},5,46,2,2,1,6,2,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template.freemarker,SpringBeansTemplateHashModelEx.new Iterator() {...},4,43,1,3,1,5,1,4,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template.freemarker,SpringBeansTemplateHashModelEx.3.new TemplateHashModelEx2.KeyValuePair() {...},46,0,0,0,4,0,3,0,3,0
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template.freemarker,SpringBeansTemplateHashModelEx,35,29,4,0,4,6,6,3,4,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template.freemarker,LazySpringBeanAccessModel,4,35,1,1,1,9,2,3,1,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamFreemarkerConfiguration,0,15,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamFreemarkerConfiguration.OghamFreeMarkerNonWebConfiguration,0,9,0,0,0,3,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,NoTemplateEngineConfigurer,7,0,0,0,4,0,4,0,4,0
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamThymeleafProperties,4,9,0,0,2,3,1,2,1,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,FreemarkerConfigurer,7,407,7,11,1,95,7,13,0,11
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,ThymeLeafConfigurer,0,339,4,8,0,79,4,11,0,9
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamFreemarkerProperties,12,28,0,0,6,10,3,6,3,6
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamFreemarkerConfiguration.OghamFreeMarkerWebConfiguration,0,9,0,0,0,3,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamNoTemplateEngineConfiguration,13,0,0,0,2,0,2,0,2,0
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamCommonTemplateProperties,0,3,0,0,0,1,0,1,0,1
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamFreemarkerConfiguration.FreeMarkerDefaultOghamConfiguration,0,23,0,0,0,7,0,4,0,4
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,AbstractSpringSendGridConfigurer,0,112,1,5,0,31,1,9,0,7
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamJavaMailProperties.BodyProperties,4,6,0,0,2,2,1,2,1,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamJavaMailConfiguration,0,9,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamSendGridProperties,12,19,0,0,6,7,3,6,3,6
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamJavaMailProperties.AuthenticationProperties,8,9,0,0,4,3,2,3,2,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,SpringMailConfigurer,0,167,1,3,0,40,1,8,0,7
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamEmailProperties,38,46,0,0,16,16,11,8,11,8
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamJavaMailProperties,8,33,0,0,4,11,2,7,2,7
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.xml,SpringXMLMessagingBuilder,38,0,0,0,13,0,6,0,6,0
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamSmsProperties,54,39,0,0,24,11,15,4,15,4
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamCloudhopperConfiguration,0,9,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamCloudhopperProperties.ConnectRetryProperties,8,17,0,0,4,5,2,3,2,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamOvhSmsProperties,8,38,0,0,4,14,2,9,2,9
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamCloudhopperProperties,30,43,0,0,14,15,8,9,8,9
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamOvhSmsConfiguration,0,8,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamSmppProperties,8,23,0,0,4,9,2,7,2,7
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,SpringOvhSmsConfigurer,16,113,2,2,2,23,2,6,0,6
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamCloudhopperProperties.SessionProperties,44,77,0,0,22,22,11,12,11,12
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamOvhSmsProperties.Options,12,15,0,0,6,5,3,4,3,4
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,SpringCloudhopperConfigurer,0,247,2,2,0,45,2,6,0,6
